index,SPACER_cluster_out_of_gas,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_cluster_size,SPACER_max_cvx_reduced_dim,SPACER_max_depth,SPACER_max_query_lvl,SPACER_need_sage,SPACER_num_abstractions,SPACER_num_abstractions_failed,SPACER_num_abstractions_success,SPACER_num_active_lemmas,SPACER_num_cant_abstract,SPACER_num_ctp_blocked,SPACER_num_dim_reduction_success,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_mbp_failed,SPACER_num_merge_gen,SPACER_num_merge_gen_failed,SPACER_num_merge_gen_success,SPACER_num_no_over_approximate,SPACER_num_non_lin,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_refinements,SPACER_num_reuse_reach_facts,SPACER_num_sync_cvx_cls,SPACER_num_under_approximations,SPACER_pob_out_of_gas,SPACER_wide_attmpts,SPACER_wide_success,max_memory,memory,result,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_pt_must_reachable,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_cluster,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_gen_merge,time_spacer_solve_reach_gen_merge_cvx_cls,time_spacer_solve_reach_gen_wide,time_spacer_solve_reach_is_reach
chc-lia-0432.smt2,,,,,,,1,,,,,2,,,,2,1,,3,,,,,,,2,1,1,,,,,,,,,23.00,8.15,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,
chc-lia-0433.smt2,,,,,,,1,,,,,2,,,,2,1,,3,,,,,,,2,1,1,,,,,,,,,22.96,8.14,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,
chc-lia-0434.smt2,,,,,,3,3,,,,,7,,2,,8,19,,16,,,,,,,7,8,12,,,,,,,,,28.88,11.65,sat,0.07,0.01,0.00,0.00,0.00,0.00,0.03,0.01,,0.00,0.00,0.00,0.00,0.05,0.01,,0.04,0.00,0.00,0.00,0.00,,0.00,
chc-lia-0435.smt2,,,,,,2,2,,,,,3,,,,2,3,,5,,,,,,,2,1,2,,,,,,,,,22.88,8.18,sat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,
chc-lia-0436.smt2,,,,,,2,2,,,,,3,,,,2,3,,5,,,,,,,2,1,2,,,,,,,,,22.88,8.18,sat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,
chc-lia-0437.smt2,,,,,,3,3,,,,,8,,1,,4,14,,12,,,,,,,6,5,8,,,,,,,,,26.36,10.01,sat,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.01,,0.00,0.00,0.00,0.00,0.03,0.01,,0.02,0.00,0.00,0.00,0.00,,0.00,
chc-lia-0438.smt2,,,,,,,1,,,,,2,,,,2,1,,3,,,,,,,2,1,1,,,,,,,,,17.80,6.43,sat,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,
chc-lia-0439.smt2,,,,4,,3,3,,,,,5,1,2,,12,6,1,18,,,,,,9,13,1,9,,,,,5,,,,20.48,8.00,sat,0.06,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,,0.04,0.00,0.01,0.00,0.01,,0.01,
chc-lia-0440.smt2,,,,,,4,4,,,,,14,,3,,,14,,18,,,,,,,12,,17,4,,1,,,,,,44.76,12.21,unsat,0.07,0.00,0.00,0.00,0.00,0.00,0.02,0.01,,0.00,0.00,0.00,0.00,0.05,0.00,,0.03,0.00,0.00,0.00,0.00,,0.00,0.00
chc-lia-lin-0000.smt2,,,,,,,1,,,,,3,,,,3,2,,4,,,,,,,3,2,2,,,,,,,,,17.88,6.49,sat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0001.smt2,,,,,,,1,,,,,2,,,,2,1,,3,,,,,,,2,1,1,,,,,,,,,17.80,6.43,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0002.smt2,,,,,,2,2,,,,,3,,,,3,3,,6,,,,,,1,3,1,3,,,,,,,,,18.72,6.82,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0003.smt2,,,,,1,3,3,,2,2,,5,,2,,10,6,,16,,,,,,5,13,1,6,2,,2,,6,,2,,21.08,8.18,sat,0.06,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.05,0.00,,0.03,0.00,0.01,0.00,0.01,0.00,0.01,0.00
chc-lia-lin-0004.smt2,,,,4,,3,3,,,,,5,1,2,,11,7,1,16,,,,,,6,12,2,9,1,,1,,4,,,,20.72,8.16,sat,0.06,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.05,0.00,,0.04,0.00,0.01,0.00,0.00,,0.00,0.00
chc-lia-lin-0005.smt2,,146,,31,4,11,10,34,38,8,33,908,,259,120,13,3258,5,1076,,95,173,21,2,460,1226,882,932,84,22,69,100,245,4,439,33,,637.07,timeout,597.77,5.14,2.14,3.29,0.35,1.17,146.32,101.99,15.77,1.80,0.00,0.00,0.17,163.17,53.79,,109.33,1.89,3.89,37.60,17.73,0.00,17.73,4.44
chc-lia-lin-0006.smt2,,,,,,1,1,,,,,1,,,,1,,,1,,,,,,,1,,,,,,,,,,,13.36,5.14,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,,0.00,0.00,,0.00,,0.00,,,,,
chc-lia-lin-0007.smt2,,136,20,16,1,24,24,,99,31,45,65,8,312,57,70,1302,8,315,,81,51,28,,,225,623,361,69,93,50,,,10,127,14,151.64,85.54,sat,5.95,0.49,0.17,0.25,0.06,0.14,3.90,1.80,0.73,0.05,0.00,0.00,0.08,5.84,0.96,,4.74,0.19,0.35,0.42,1.11,0.00,1.11,0.47
chc-lia-lin-0008.smt2,,,,,,2,2,,,,,2,,,1,4,4,2,6,,,,,,,3,2,3,,,,,,,1,1,19.84,7.30,sat,0.04,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.02,0.00,,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
chc-lia-lin-0009.smt2,,,,,,1,1,,,,,1,,,,1,,,1,,,,,,,1,,,,,,,,,,,13.32,5.16,sat,0.01,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,,0.00,0.00,,0.00,,0.00,,,,,
chc-lia-lin-0010.smt2,,364,,73,3,26,25,117,32,15,,1293,17,2798,86,75,12727,60,1606,,236,115,108,9,621,1563,5047,1535,171,69,129,282,316,5,85,15,,646.39,timeout,597.54,14.41,6.84,10.32,0.80,2.51,404.99,220.15,108.44,4.82,0.00,0.00,0.33,446.24,160.85,,285.25,2.61,9.39,148.34,23.51,0.00,23.51,7.31
chc-lia-lin-0011.smt2,,,,,,1,1,,,,,1,,,,1,,,1,,,,,,,1,,,,,,,,,,,13.40,5.25,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,,0.00,0.00,,0.00,,0.00,,,,,
chc-lia-lin-0012.smt2,,,,,,,1,,,,,2,,,,2,1,1,3,,,,,,,2,1,1,,,,,,,,,18.44,6.87,sat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0013.smt2,,,,,,4,4,,,,,9,,3,,7,20,,18,,,,,,,9,10,13,,,,,,,,,25.56,9.72,sat,0.06,0.00,0.00,0.00,0.00,0.00,0.02,0.01,,0.00,0.00,0.00,0.00,0.04,0.01,,0.03,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0014.smt2,,,,,,,1,,,,,2,,,,2,1,,3,,,,,,,2,1,1,,,,,,,,,18.84,6.92,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0015.smt2,,,,,1,9,8,,4,3,8,19,1,11,,2,64,3,32,,1,4,,,,22,24,24,3,,3,,,,6,,,18.49,timeout,600.01,0.02,0.01,0.01,0.00,0.00,0.14,0.11,,0.00,0.00,0.00,0.01,0.24,0.03,,0.17,0.01,0.02,0.03,0.05,0.00,0.05,0.01
chc-lia-lin-0016.smt2,,,,,,2,2,,,,,3,,,,2,3,,5,,,,,,,2,1,2,,,,,,,,,19.20,7.17,sat,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0017.smt2,,,,,,2,2,,,,,7,,,,5,8,,9,,,,,,,5,5,6,,,,,,,,,28.96,10.53,sat,0.07,0.00,0.00,0.00,0.00,0.00,0.02,0.01,,,0.00,0.00,0.00,0.04,0.00,,0.03,0.00,0.00,0.01,0.00,,0.00,
chc-lia-lin-0018.smt2,,,,,,1,1,,,,,1,,,,1,,,1,,,,,,,1,,,,,,,,,,,14.04,5.54,sat,0.01,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,,0.00,0.00,,0.00,,0.00,,,,,
chc-lia-lin-0019.smt2,,25,,78,3,23,22,64,19,,18,988,9,1418,42,317,7276,186,1151,,94,86,66,,343,947,3040,893,73,16,48,132,254,2,123,27,,708.94,timeout,598.18,9.61,4.90,6.87,0.64,1.57,530.03,385.94,32.08,8.87,0.00,0.00,0.27,569.67,194.64,,374.91,2.82,11.07,238.59,22.24,0.00,22.24,6.36
chc-lia-lin-0020.smt2,,,,,,1,1,,,,,1,,,,1,,,2,,,,,,,1,,,,,,,,,,,17.68,6.42,sat,0.01,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,,0.00,0.00,,0.00,,0.00,,,,,
chc-lia-lin-0021.smt2,,,,,,,1,,,,,2,,,,2,1,1,3,,,,,,,2,1,1,,,,,,,,,18.64,7.02,sat,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0022.smt2,,,,,,4,4,,,,,16,,5,,10,38,,27,,,,,,,10,15,22,,,,,,,,,29.40,13.99,sat,0.15,0.02,0.01,0.01,0.00,0.00,0.07,0.04,,0.00,0.00,0.00,0.00,0.12,0.02,,0.09,0.01,0.00,0.02,0.00,,0.00,
chc-lia-lin-0023.smt2,,,,,,,1,,,,,2,,,,2,1,,3,,,,,,,2,1,1,,,,,,,,,19.12,7.13,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0024.smt2,,,,3,1,4,4,,,,,6,,3,1,12,15,1,18,,1,3,,,,9,4,13,1,,1,,,,,,24.92,10.49,sat,0.09,0.01,0.00,0.00,0.00,0.00,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.07,0.01,,0.05,0.01,0.01,0.01,0.00,0.00,0.00,0.00
chc-lia-lin-0025.smt2,,,,,,3,3,,,,,9,,3,,1,12,,13,,,,,,,9,4,12,3,,1,,,,,,35.04,9.47,unsat,0.06,0.00,0.00,0.00,0.00,0.00,0.02,0.01,,0.00,0.00,0.00,0.00,0.04,0.00,,0.03,0.00,0.00,0.00,0.00,,0.00,0.00
chc-lia-lin-0026.smt2,,,,,,,1,,,,,2,,,,2,1,1,3,,,,,,,2,1,1,,,,,,,,,19.12,7.11,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0027.smt2,,,,,,3,3,,,,,4,,1,,2,4,,7,,,,,,,2,,3,,,,,,,,,18.48,6.91,sat,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.03,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0028.smt2,,,,,,5,5,,,,,10,,7,,5,28,,18,,,,,,,5,10,12,,,,,,,,,23.68,10.19,sat,0.10,0.01,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.08,0.01,,0.05,0.00,0.01,0.01,0.00,,0.00,
chc-lia-lin-0029.smt2,,7,11,4,1,11,11,,23,21,,15,,20,16,15,183,8,83,,3,22,,,,38,104,70,,29,,,,,,,38.12,19.41,sat,0.38,0.03,0.01,0.01,0.01,0.01,0.13,0.05,0.01,0.00,0.00,0.00,0.01,0.36,0.06,,0.26,0.02,0.04,0.00,0.06,0.00,0.06,0.01
chc-lia-lin-0030.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,26.60,6.29,unsat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0031.smt2,,,,,,,1,,,,,3,,,,3,2,,4,,,,,,,3,2,2,,,,,,,,,18.76,6.92,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0032.smt2,,,,,,2,2,,,,,3,,1,,2,4,,6,,,,,,,3,1,3,,,,,,,,,19.28,7.27,sat,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.02,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0033.smt2,,,,,,6,5,,,,,10,,11,,,28,,18,,,,,,,7,3,12,,,,,,,,,,18.09,timeout,600.01,0.01,0.00,0.00,0.00,0.00,249.96,249.89,0.05,0.00,0.00,0.00,0.00,250.01,0.61,,249.38,0.01,0.00,249.31,0.00,,0.00,
chc-lia-lin-0034.smt2,,,99,99,1,101,101,,1,,1,104,4949,5049,192,197,14788,7,5255,,30,5,29,,,128,9441,5155,,10,,,,,46,3,784.04,546.81,sat,229.35,5.48,1.69,3.20,0.49,1.12,195.91,79.11,,0.52,0.00,0.00,0.94,228.83,65.68,,162.77,3.39,8.26,62.52,16.65,0.00,16.65,0.72
chc-lia-lin-0035.smt2,,,99,99,1,101,101,,1,,1,104,4949,5048,192,197,14788,7,5255,,30,5,29,,,128,9441,5155,,10,,,,,46,2,784.76,548.03,sat,236.44,5.31,1.71,2.99,0.55,1.09,202.74,80.94,,0.51,0.00,0.00,1.00,235.90,64.36,,171.16,3.57,8.22,64.93,15.99,0.00,15.99,0.60
chc-lia-lin-0036.smt2,,,,,1,8,8,,1,1,,15,,19,,8,58,,37,,,,,,,12,19,31,4,,1,,,,3,1,29.12,13.09,sat,0.14,0.02,0.00,0.01,0.00,0.01,0.05,0.03,,0.00,0.00,0.00,0.00,0.12,0.01,,0.08,0.01,0.01,0.02,0.00,0.00,0.00,0.00
chc-lia-lin-0037.smt2,,,,,,4,4,,,,,14,,3,,,14,,18,,,,,,,12,,17,4,,1,,,,,,46.12,12.94,unsat,0.08,0.00,0.00,0.00,0.00,0.00,0.02,0.01,,0.00,0.00,0.00,0.00,0.05,0.00,,0.03,0.00,0.00,0.00,0.00,,0.00,0.00
chc-lia-lin-0038.smt2,,,,,,3,3,,,,,11,,4,,6,22,,16,,,,,,,8,9,12,,,,,,,,,22.96,9.73,sat,0.07,0.00,0.00,0.00,0.00,0.00,0.03,0.02,,0.00,0.00,0.00,0.00,0.05,0.01,,0.03,0.00,0.00,0.01,0.00,,0.00,
chc-lia-lin-0039.smt2,,,,1,,7,7,,4,4,1,35,,16,,30,187,1,57,,,,,,,36,125,54,8,,4,,,,,,47.12,25.71,sat,0.46,0.04,0.01,0.02,0.00,0.01,0.28,0.16,,0.00,0.00,0.00,0.01,0.42,0.10,,0.29,0.02,0.02,0.11,0.00,,0.00,0.01
chc-lia-lin-0040.smt2,,,,3,1,18,18,,4,3,,38,,119,1,29,322,8,136,,1,12,,,,39,106,123,4,,3,,,1,,,58.96,34.41,sat,0.82,0.12,0.02,0.05,0.01,0.04,0.42,0.25,0.00,0.00,0.00,0.00,0.02,0.78,0.09,,0.63,0.04,0.05,0.23,0.01,0.00,0.01,0.00
chc-lia-lin-0041.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,sat,0.00,,,,,,,,,,0.00,,,,,,,,,,,,,
chc-lia-lin-0042.smt2,,,,1,,4,4,,,,,12,2,11,,8,37,,24,,,,,,,8,16,19,,,,,,,,,23.88,10.24,sat,0.09,0.01,0.00,0.00,0.00,0.00,0.04,0.02,,0.00,0.00,0.00,0.00,0.08,0.01,,0.05,0.00,0.01,0.01,0.00,,0.00,
chc-lia-lin-0043.smt2,,,,2,1,7,7,,,,,21,6,26,,,70,,42,,1,,1,,,24,6,41,8,,2,,,,1,,39.04,13.61,unsat,0.22,0.01,0.00,0.00,0.00,0.00,0.10,0.07,,0.00,0.00,0.00,0.01,0.19,0.02,,0.15,0.01,0.01,0.04,0.01,0.00,0.01,0.01
chc-lia-lin-0045.smt2,,26,,114,4,12,11,188,13,6,12,977,9,312,49,137,3146,96,1095,,164,160,118,8,473,1080,1121,921,128,32,125,217,188,,150,20,,658.96,timeout,595.79,5.06,2.07,3.24,0.39,1.07,219.50,171.88,11.29,1.08,0.00,0.00,0.21,242.70,58.82,,183.83,1.28,7.45,103.00,18.34,0.00,18.34,3.83
chc-lia-lin-0046.smt2,,,,1,,4,4,,,,,8,3,4,,6,19,,17,,,,,,,6,8,12,,,,,,,,,22.72,9.88,sat,0.08,0.01,0.00,0.00,0.00,0.00,0.02,0.01,,0.00,0.00,0.00,0.00,0.06,0.01,,0.04,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0047.smt2,,,,,,7,7,,,,,14,,15,,8,44,,29,,,,,,,10,12,21,,,,,,,,,23.04,10.39,sat,0.10,0.01,0.00,0.01,0.00,0.00,0.03,0.02,,0.00,0.00,0.00,0.00,0.08,0.01,,0.05,0.01,0.00,0.01,0.00,,0.00,
chc-lia-lin-0048.smt2,,,,,,9,9,,,,,18,,22,,7,64,,38,,,,,,,9,22,28,,,,,,,,,27.56,12.65,sat,0.14,0.02,0.00,0.01,0.00,0.01,0.05,0.02,,0.00,0.00,0.00,0.00,0.12,0.01,,0.08,0.01,0.00,0.02,0.00,,0.00,
chc-lia-lin-0049.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,26.60,6.34,unsat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0050.smt2,,,,3,1,15,15,,,,,49,1,143,2,42,547,6,152,,6,28,,,,37,237,131,,4,,,,,,,94.28,60.59,sat,1.86,0.17,0.03,0.08,0.02,0.05,1.29,0.90,,0.02,0.00,0.00,0.02,1.80,0.35,,1.39,0.05,0.11,0.76,0.02,0.00,0.02,
chc-lia-lin-0051.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,26.96,6.58,unsat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0052.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,26.92,6.54,unsat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0053.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,26.92,6.54,unsat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0054.smt2,,,,2,1,5,5,,,,,10,2,8,,7,21,,22,,1,4,,,,10,1,15,,,,,,,2,,30.80,12.54,sat,0.13,0.01,0.00,0.01,0.00,0.00,0.05,0.04,,0.00,0.00,0.00,0.00,0.11,0.01,,0.08,0.01,0.01,0.03,0.01,0.00,0.01,
chc-lia-lin-0055.smt2,,,,3,1,29,29,,10,6,,57,,177,5,40,675,14,211,,8,63,2,,,72,296,211,19,5,8,,,4,2,1,105.00,67.17,sat,2.57,0.32,0.05,0.14,0.03,0.11,1.66,1.14,,0.01,0.00,0.00,0.03,2.50,0.35,,2.04,0.07,0.14,0.92,0.04,0.00,0.04,0.04
chc-lia-lin-0056.smt2,,,,1,,7,7,,,,,17,1,29,,12,48,,54,,,,,,,13,4,46,,,,,,,,,30.16,14.64,sat,0.28,0.05,0.02,0.03,0.01,0.01,0.13,0.07,,0.00,0.00,0.00,0.01,0.26,0.01,,0.22,0.02,0.01,0.06,0.00,,0.00,
chc-lia-lin-0057.smt2,,,,,,5,5,,,,,6,,5,,4,16,,15,,,,,,,5,4,10,,,,,,,,,25.04,9.32,sat,0.06,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.04,0.00,,0.02,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0058.smt2,,228,,18,3,11,10,146,5,2,,391,1,156,39,60,1264,78,490,,172,3,88,19,1,478,399,502,84,68,83,311,,,184,16,,469.88,timeout,598.87,2.13,0.72,1.20,0.19,0.58,244.09,91.72,75.73,0.13,0.00,0.00,0.22,253.13,45.85,,207.23,0.66,1.71,57.47,41.39,0.00,41.39,19.50
chc-lia-lin-0059.smt2,,336,,25,4,12,11,77,12,5,,388,1,203,66,74,1349,75,540,,155,2,46,,15,419,393,558,70,85,65,328,10,,225,18,,496.33,timeout,598.10,3.29,0.89,1.61,0.24,1.23,279.56,81.00,108.76,0.17,0.00,0.00,0.26,290.08,43.13,,246.90,0.80,1.89,61.98,56.33,0.00,56.33,19.90
chc-lia-lin-0060.smt2,,,,,,2,2,,,,,4,,,,3,6,,6,,,,,,,3,3,3,,,,,,,,,23.68,8.51,sat,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.01,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0061.smt2,,,,,,25,25,,,,,43,,192,,53,664,,216,,,,,,,28,249,190,,,,,,,,,74.08,46.67,sat,1.90,0.27,0.04,0.12,0.03,0.09,1.17,0.81,,0.01,0.00,0.00,0.02,1.85,0.29,,1.47,0.06,0.11,0.66,0.00,,0.00,
chc-lia-lin-0062.smt2,,,,1,,20,20,,,,,31,2,65,,20,258,,102,,,,,,,19,108,85,,,,,,,,,44.00,25.28,sat,0.67,0.10,0.01,0.04,0.01,0.04,0.35,0.23,,0.00,0.00,0.00,0.01,0.64,0.09,,0.48,0.03,0.03,0.19,0.00,,0.00,
chc-lia-lin-0063.smt2,,,12,7,2,18,18,,8,3,8,64,67,57,2,50,603,9,178,,25,4,5,,,121,367,175,17,11,17,3,,,,,132.52,77.48,sat,3.34,0.26,0.07,0.13,0.02,0.08,2.34,1.07,0.44,0.01,0.00,0.00,0.04,3.24,0.66,,2.50,0.08,0.19,0.81,0.24,0.00,0.24,0.12
chc-lia-lin-0064.smt2,,1893,,362,2,64,63,,56,1,8,579,834,4381,225,71,27801,112,3250,,1219,128,127,,22,1458,12403,4834,63,1876,61,866,,107,161,11,,495.03,timeout,593.85,5.93,1.73,3.28,0.78,1.07,485.42,146.74,74.22,2.25,0.00,0.00,1.12,551.77,142.19,,409.20,4.08,19.82,20.15,74.75,0.01,74.75,36.36
chc-lia-lin-0065.smt2,,,,,,3,3,,,,,5,,3,,3,6,,9,,,,,,,3,,5,,,,,,,,,23.60,8.53,sat,0.04,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.02,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0066.smt2,,,,2,,5,5,,3,3,,22,,8,,17,77,,34,,,,,,,20,46,28,3,,3,,,,,,50.28,23.42,sat,0.23,0.02,0.00,0.01,0.00,0.01,0.11,0.05,,0.00,0.01,0.00,0.00,0.19,0.04,,0.13,0.01,0.01,0.02,0.00,,0.00,0.00
chc-lia-lin-0067.smt2,,,,,,3,3,,,,,5,,3,,3,6,,9,,,,,,,3,,5,,,,,,,,,24.00,8.60,sat,0.04,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.02,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0068.smt2,,,,2,1,15,15,,1,,1,98,9,284,,96,937,11,247,,,,,,,203,387,235,,,,,,,10,,175.92,117.55,sat,7.42,0.36,0.12,0.19,0.04,0.08,6.00,4.73,,0.07,0.00,0.00,0.07,7.28,1.11,,6.11,0.19,0.34,4.03,0.06,0.00,0.06,
chc-lia-lin-0069.smt2,,,31,10,3,64,64,8,,,,157,13,2476,34,173,7878,21,1143,,63,29,26,,,228,3616,1427,,70,,10,,32,25,1,694.88,468.57,sat,105.29,3.31,0.48,1.73,0.27,1.05,94.58,69.33,0.96,0.45,0.00,0.00,0.25,104.89,25.60,,78.98,0.89,3.09,47.92,1.90,0.00,1.90,1.00
chc-lia-lin-0070.smt2,,,,1,,3,3,,,,,4,1,2,,1,8,,7,,,,,,,4,3,6,3,,1,,,,,,29.24,8.02,unsat,0.04,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.03,0.00,,0.02,0.00,0.00,0.00,0.00,,0.00,0.00
chc-lia-lin-0071.smt2,,,,,,3,3,,,,,11,,9,,6,15,,18,,,,,,,6,,14,,,,,,,,,25.56,9.86,sat,0.06,0.00,0.00,0.00,0.00,0.00,0.02,0.01,,0.00,0.00,0.00,0.00,0.04,0.00,,0.03,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0072.smt2,,2377,,83,2,109,108,,498,199,4,325,448,1029,1412,,15889,106,2452,,510,305,23,,,764,8694,3481,205,1440,199,3,,72,32,,,329.21,timeout,596.42,14.52,2.05,6.70,1.13,5.69,505.52,158.44,213.41,0.62,0.00,0.00,0.74,553.86,175.00,,378.27,2.75,8.70,94.22,86.19,0.02,86.19,29.88
